TIME,TEMP PV[C],TEMP SP[C],HUM PV[%rh],HUM SP[%rh],,BLACKOUT ON FEB-26 @ 15:27,,
2/25/2020 14:19,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:20,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:21,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:22,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:23,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:24,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:25,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:26,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:27,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:28,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:29,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:30,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:31,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:32,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:33,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:34,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:35,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:36,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:37,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:38,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:39,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:40,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:41,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:42,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:43,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:44,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:45,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:46,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:47,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:48,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:49,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:50,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:51,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:52,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:53,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:54,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:55,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:56,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:57,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:58,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 14:59,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:00,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:01,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:02,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:03,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:04,65,65,95,95,,,,
2/25/2020 15:05,65,65,95,95,,,,
2/25/2020 15:05,65,65,95,95,,,,
2/25/2020 15:05,65,65,95,90,,,,
2/25/2020 15:05,65,64.9,94,90,,,,
2/25/2020 15:05,64.9,64.9,94,90,,,,
2/25/2020 15:05,64.9,64.8,94,90,,,,
2/25/2020 15:06,64.8,64.8,94,90,,,,
2/25/2020 15:06,64.8,64.7,93,90,,,,
2/25/2020 15:06,64.7,64.7,93,90,,,,
2/25/2020 15:06,64.7,64.6,93,90,,,,
2/25/2020 15:06,64.6,64.6,93,90,,,,
2/25/2020 15:06,64.6,64.6,93,90,,,,
2/25/2020 15:07,64.5,64.5,93,90,,,,
2/25/2020 15:07,64.5,64.5,93,90,,,,
2/25/2020 15:07,64.4,64.4,93,90,,,,
2/25/2020 15:07,64.4,64.4,92,90,,,,
2/25/2020 15:07,64.3,64.3,92,90,,,,
2/25/2020 15:07,64.3,64.3,92,90,,,,
2/25/2020 15:08,64.2,64.2,92,90,,,,
2/25/2020 15:08,64.2,64.2,92,90,,,,
2/25/2020 15:08,64.1,64.2,92,90,,,,
2/25/2020 15:08,64.1,64.1,92,90,,,,
2/25/2020 15:08,64.1,64.1,92,90,,,,
2/25/2020 15:08,64,64,92,90,,,,
2/25/2020 15:09,64,64,91,90,,,,
2/25/2020 15:09,63.9,63.9,91,90,,,,
2/25/2020 15:09,63.9,63.9,91,90,,,,
2/25/2020 15:09,63.8,63.8,91,90,,,,
2/25/2020 15:09,63.8,63.8,91,90,,,,
2/25/2020 15:09,63.7,63.8,91,90,,,,
2/25/2020 15:10,63.7,63.7,90,90,,,,
2/25/2020 15:10,63.6,63.7,90,90,,,,
2/25/2020 15:10,63.6,63.6,90,90,,,,
2/25/2020 15:10,63.6,63.6,90,90,,,,
2/25/2020 15:10,63.5,63.5,90,90,,,,
2/25/2020 15:10,63.5,63.5,90,90,,,,
2/25/2020 15:11,63.4,63.4,90,90,,,,
2/25/2020 15:11,63.4,63.4,90,90,,,,
2/25/2020 15:11,63.3,63.4,90,90,,,,
2/25/2020 15:11,63.3,63.3,90,90,,,,
2/25/2020 15:11,63.3,63.3,90,90,,,,
2/25/2020 15:11,63.2,63.2,90,90,,,,
2/25/2020 15:12,63.2,63.2,89,90,,,,
2/25/2020 15:12,63.1,63.1,89,90,,,,
2/25/2020 15:12,63.1,63.1,90,90,,,,
2/25/2020 15:12,63,63,89,90,,,,
2/25/2020 15:12,63,63,90,90,,,,
2/25/2020 15:12,62.9,63,89,90,,,,
2/25/2020 15:13,62.9,62.9,90,90,,,,
2/25/2020 15:13,62.9,62.9,90,90,,,,
2/25/2020 15:13,62.8,62.8,90,90,,,,
2/25/2020 15:13,62.8,62.8,90,90,,,,
2/25/2020 15:13,62.7,62.7,90,90,,,,
2/25/2020 15:13,62.7,62.7,90,90,,,,
2/25/2020 15:14,62.7,62.6,90,90,,,,
2/25/2020 15:14,62.6,62.6,90,90,,,,
2/25/2020 15:14,62.6,62.6,90,90,,,,
2/25/2020 15:14,62.5,62.5,90,90,,,,
2/25/2020 15:14,62.5,62.5,90,90,,,,
2/25/2020 15:14,62.4,62.4,90,90,,,,
2/25/2020 15:15,62.4,62.4,90,90,,,,
2/25/2020 15:15,62.3,62.3,90,90,,,,
2/25/2020 15:15,62.3,62.3,90,90,,,,
2/25/2020 15:15,62.3,62.2,90,90,,,,
2/25/2020 15:15,62.2,62.2,90,90,,,,
2/25/2020 15:15,62.2,62.2,90,90,,,,
2/25/2020 15:16,62.1,62.1,90,90,,,,
2/25/2020 15:16,62.1,62.1,90,90,,,,
2/25/2020 15:16,62,62,90,90,,,,
2/25/2020 15:16,62,62,90,90,,,,
2/25/2020 15:16,61.9,61.9,90,90,,,,
2/25/2020 15:16,61.9,61.9,90,90,,,,
2/25/2020 15:17,61.9,61.8,90,90,,,,
2/25/2020 15:17,61.8,61.8,90,90,,,,
2/25/2020 15:17,61.8,61.8,90,90,,,,
2/25/2020 15:17,61.7,61.7,90,90,,,,
2/25/2020 15:17,61.7,61.7,90,90,,,,
2/25/2020 15:17,61.6,61.6,90,90,,,,
2/25/2020 15:18,61.6,61.6,90,90,,,,
2/25/2020 15:18,61.5,61.5,90,90,,,,
2/25/2020 15:18,61.5,61.5,90,90,,,,
2/25/2020 15:18,61.4,61.4,90,90,,,,
2/25/2020 15:18,61.4,61.4,90,90,,,,
2/25/2020 15:18,61.4,61.4,90,90,,,,
2/25/2020 15:19,61.3,61.3,90,90,,,,
2/25/2020 15:19,61.3,61.3,90,90,,,,
2/25/2020 15:19,61.2,61.2,90,90,,,,
2/25/2020 15:19,61.2,61.2,90,90,,,,
2/25/2020 15:19,61.1,61.1,90,90,,,,
2/25/2020 15:19,61.1,61.1,90,90,,,,
2/25/2020 15:20,61,61,90,90,,,,
2/25/2020 15:20,61,61,90,90,,,,
2/25/2020 15:20,61,61,90,90,,,,
2/25/2020 15:20,60.9,60.9,90,90,,,,
2/25/2020 15:20,60.9,60.9,90,90,,,,
2/25/2020 15:20,60.8,60.8,90,90,,,,
2/25/2020 15:21,60.8,60.8,90,90,,,,
2/25/2020 15:21,60.7,60.7,90,90,,,,
2/25/2020 15:21,60.7,60.7,90,90,,,,
2/25/2020 15:21,60.6,60.6,90,90,,,,
2/25/2020 15:21,60.6,60.6,90,90,,,,
2/25/2020 15:21,60.6,60.6,90,90,,,,
2/25/2020 15:22,60.5,60.5,90,90,,,,
2/25/2020 15:22,60.5,60.5,90,90,,,,
2/25/2020 15:22,60.4,60.4,90,90,,,,
2/25/2020 15:22,60.4,60.4,90,90,,,,
2/25/2020 15:22,60.3,60.3,90,90,,,,
2/25/2020 15:22,60.3,60.3,90,90,,,,
2/25/2020 15:23,60.3,60.2,90,90,,,,
2/25/2020 15:23,60.2,60.2,90,90,,,,
2/25/2020 15:23,60.2,60.2,90,90,,,,
2/25/2020 15:23,60.1,60.1,90,90,,,,
2/25/2020 15:23,60.1,60.1,90,90,,,,
2/25/2020 15:23,60,60,90,90,,,,
2/25/2020 15:24,60,60,90,90,,,,
2/25/2020 15:24,59.9,59.9,90,90,,,,
2/25/2020 15:24,59.9,59.9,90,90,,,,
2/25/2020 15:24,59.9,59.8,90,90,,,,
2/25/2020 15:24,59.8,59.8,90,90,,,,
2/25/2020 15:24,59.8,59.8,90,90,,,,
2/25/2020 15:25,59.7,59.7,90,90,,,,
2/25/2020 15:25,59.7,59.7,90,90,,,,
2/25/2020 15:25,59.6,59.6,90,90,,,,
2/25/2020 15:25,59.6,59.6,90,90,,,,
2/25/2020 15:25,59.5,59.5,90,90,,,,
2/25/2020 15:25,59.5,59.5,90,90,,,,
2/25/2020 15:26,59.4,59.4,89,90,,,,
2/25/2020 15:26,59.4,59.4,89,90,,,,
2/25/2020 15:26,59.4,59.4,89,90,,,,
2/25/2020 15:26,59.3,59.3,89,90,,,,
2/25/2020 15:26,59.3,59.3,89,90,,,,
2/25/2020 15:26,59.2,59.2,89,90,,,,
2/25/2020 15:27,59.2,59.2,89,90,,,,
2/25/2020 15:27,59.1,59.1,89,90,,,,
2/25/2020 15:27,59.1,59.1,89,90,,,,
2/25/2020 15:27,59,59,89,90,,,,
2/25/2020 15:27,59,59,89,90,,,,
2/25/2020 15:27,58.9,59,89,90,,,,
2/25/2020 15:28,58.9,58.9,89,90,,,,
2/25/2020 15:28,58.9,58.9,89,90,,,,
2/25/2020 15:28,58.8,58.8,89,90,,,,
2/25/2020 15:28,58.8,58.8,89,90,,,,
2/25/2020 15:28,58.7,58.7,89,90,,,,
2/25/2020 15:28,58.7,58.7,89,90,,,,
2/25/2020 15:29,58.6,58.6,89,90,,,,
2/25/2020 15:29,58.6,58.6,89,90,,,,
2/25/2020 15:29,58.5,58.6,89,90,,,,
2/25/2020 15:29,58.5,58.5,89,90,,,,
2/25/2020 15:29,58.5,58.5,89,90,,,,
2/25/2020 15:29,58.4,58.4,89,90,,,,
2/25/2020 15:30,58.4,58.4,89,90,,,,
2/25/2020 15:30,58.3,58.3,89,90,,,,
2/25/2020 15:30,58.3,58.3,89,90,,,,
2/25/2020 15:30,58.2,58.2,89,90,,,,
2/25/2020 15:30,58.2,58.2,89,90,,,,
2/25/2020 15:30,58.2,58.2,89,90,,,,
2/25/2020 15:31,58.1,58.1,89,90,,,,
2/25/2020 15:31,58.1,58.1,89,90,,,,
2/25/2020 15:31,58,58,89,90,,,,
2/25/2020 15:31,58,58,89,90,,,,
2/25/2020 15:31,57.9,57.9,89,90,,,,
2/25/2020 15:31,57.9,57.9,89,90,,,,
2/25/2020 15:32,57.9,57.8,89,90,,,,
2/25/2020 15:32,57.8,57.8,89,90,,,,
2/25/2020 15:32,57.8,57.8,89,90,,,,
2/25/2020 15:32,57.7,57.7,89,90,,,,
2/25/2020 15:32,57.7,57.7,90,90,,,,
2/25/2020 15:32,57.6,57.6,90,90,,,,
2/25/2020 15:33,57.6,57.6,90,90,,,,
2/25/2020 15:33,57.5,57.5,89,90,,,,
2/25/2020 15:33,57.5,57.5,89,90,,,,
2/25/2020 15:33,57.5,57.4,89,90,,,,
2/25/2020 15:33,57.4,57.4,89,90,,,,
2/25/2020 15:33,57.4,57.4,89,90,,,,
2/25/2020 15:34,57.3,57.3,89,90,,,,
2/25/2020 15:34,57.3,57.3,89,90,,,,
2/25/2020 15:34,57.2,57.2,89,90,,,,
2/25/2020 15:34,57.2,57.2,89,90,,,,
2/25/2020 15:34,57.1,57.1,89,90,,,,
2/25/2020 15:34,57.1,57.1,89,90,,,,
2/25/2020 15:35,57,57,89,90,,,,
2/25/2020 15:35,57,57,89,90,,,,
2/25/2020 15:35,56.9,57,89,90,,,,
2/25/2020 15:35,56.9,56.9,89,90,,,,
2/25/2020 15:35,56.8,56.9,89,90,,,,
2/25/2020 15:35,56.8,56.8,89,90,,,,
2/25/2020 15:36,56.8,56.8,89,90,,,,
2/25/2020 15:36,56.7,56.7,89,90,,,,
2/25/2020 15:36,56.7,56.7,89,90,,,,
2/25/2020 15:36,56.6,56.6,89,90,,,,
2/25/2020 15:36,56.6,56.6,89,90,,,,
2/25/2020 15:36,56.5,56.6,89,90,,,,
2/25/2020 15:37,56.5,56.5,89,90,,,,
2/25/2020 15:37,56.5,56.5,89,90,,,,
2/25/2020 15:37,56.4,56.4,89,90,,,,
2/25/2020 15:37,56.4,56.4,89,90,,,,
2/25/2020 15:37,56.3,56.3,89,90,,,,
2/25/2020 15:37,56.3,56.3,89,90,,,,
2/25/2020 15:38,56.2,56.2,89,90,,,,
2/25/2020 15:38,56.2,56.2,89,90,,,,
2/25/2020 15:38,56.2,56.2,89,90,,,,
2/25/2020 15:38,56.1,56.1,89,90,,,,
2/25/2020 15:38,56.1,56.1,89,90,,,,
2/25/2020 15:38,56,56,89,90,,,,
2/25/2020 15:39,56,56,89,90,,,,
2/25/2020 15:39,55.9,55.9,89,90,,,,
2/25/2020 15:39,55.9,55.9,89,90,,,,
2/25/2020 15:39,55.8,55.8,89,90,,,,
2/25/2020 15:39,55.8,55.8,89,90,,,,
2/25/2020 15:39,55.8,55.8,89,90,,,,
2/25/2020 15:40,55.7,55.7,89,90,,,,
2/25/2020 15:40,55.7,55.7,89,90,,,,
2/25/2020 15:40,55.6,55.6,89,90,,,,
2/25/2020 15:40,55.6,55.6,89,90,,,,
2/25/2020 15:40,55.6,55.5,89,90,,,,
2/25/2020 15:40,55.5,55.5,89,90,,,,
2/25/2020 15:41,55.4,55.4,89,90,,,,
2/25/2020 15:41,55.4,55.4,89,90,,,,
2/25/2020 15:41,55.4,55.4,89,90,,,,
2/25/2020 15:41,55.3,55.3,89,90,,,,
2/25/2020 15:41,55.3,55.3,89,90,,,,
2/25/2020 15:41,55.2,55.2,89,90,,,,
2/25/2020 15:42,55.2,55.2,89,90,,,,
2/25/2020 15:42,55.1,55.1,89,90,,,,
2/25/2020 15:42,55.1,55.1,90,90,,,,
2/25/2020 15:42,55.1,55,89,90,,,,
2/25/2020 15:42,55,55,90,90,,,,
2/25/2020 15:42,55,55,90,90,,,,
2/25/2020 15:43,54.9,54.9,90,90,,,,
2/25/2020 15:43,54.9,54.9,89,90,,,,
2/25/2020 15:43,54.8,54.8,89,90,,,,
2/25/2020 15:43,54.8,54.8,89,90,,,,
2/25/2020 15:43,54.7,54.7,89,90,,,,
2/25/2020 15:43,54.7,54.7,89,90,,,,
2/25/2020 15:44,54.7,54.6,89,90,,,,
2/25/2020 15:44,54.6,54.6,89,90,,,,
2/25/2020 15:44,54.6,54.6,89,90,,,,
2/25/2020 15:44,54.5,54.5,89,90,,,,
2/25/2020 15:44,54.5,54.5,89,90,,,,
2/25/2020 15:44,54.4,54.4,89,90,,,,
2/25/2020 15:45,54.4,54.4,89,90,,,,
2/25/2020 15:45,54.3,54.3,89,90,,,,
2/25/2020 15:45,54.3,54.3,89,90,,,,
2/25/2020 15:45,54.2,54.2,89,90,,,,
2/25/2020 15:45,54.2,54.2,89,90,,,,
2/25/2020 15:45,54.1,54.2,89,90,,,,
2/25/2020 15:46,54.1,54.1,89,90,,,,
2/25/2020 15:46,54.1,54.1,88,90,,,,
2/25/2020 15:46,54,54,88,90,,,,
2/25/2020 15:46,54,54,88,90,,,,
2/25/2020 15:46,53.9,53.9,89,90,,,,
2/25/2020 15:46,53.9,53.9,88,90,,,,
2/25/2020 15:47,53.8,53.8,88,90,,,,
2/25/2020 15:47,53.8,53.8,88,90,,,,
2/25/2020 15:47,53.8,53.8,88,90,,,,
2/25/2020 15:47,53.7,53.7,89,90,,,,
2/25/2020 15:47,53.7,53.7,88,90,,,,
2/25/2020 15:47,53.6,53.6,89,90,,,,
2/25/2020 15:48,53.6,53.6,89,90,,,,
2/25/2020 15:48,53.5,53.5,89,90,,,,
2/25/2020 15:48,53.5,53.5,89,90,,,,
2/25/2020 15:48,53.4,53.4,89,90,,,,
2/25/2020 15:48,53.4,53.4,89,90,,,,
2/25/2020 15:48,53.4,53.4,89,90,,,,
2/25/2020 15:49,53.3,53.3,89,90,,,,
2/25/2020 15:49,53.3,53.3,89,90,,,,
2/25/2020 15:49,53.2,53.2,89,90,,,,
2/25/2020 15:49,53.2,53.2,89,90,,,,
2/25/2020 15:49,53.1,53.1,89,90,,,,
2/25/2020 15:49,53.1,53.1,89,90,,,,
2/25/2020 15:50,53.1,53,89,90,,,,
2/25/2020 15:50,53,53,89,90,,,,
2/25/2020 15:50,53,53,89,90,,,,
2/25/2020 15:50,52.9,52.9,89,90,,,,
2/25/2020 15:50,52.9,52.9,89,90,,,,
2/25/2020 15:50,52.8,52.8,89,90,,,,
2/25/2020 15:51,52.8,52.8,89,90,,,,
2/25/2020 15:51,52.7,52.7,89,90,,,,
2/25/2020 15:51,52.7,52.7,89,90,,,,
2/25/2020 15:51,52.7,52.6,90,90,,,,
2/25/2020 15:51,52.6,52.6,89,90,,,,
2/25/2020 15:51,52.6,52.6,90,90,,,,
2/25/2020 15:52,52.5,52.5,90,90,,,,
2/25/2020 15:52,52.5,52.5,90,90,,,,
2/25/2020 15:52,52.4,52.4,90,90,,,,
2/25/2020 15:52,52.4,52.4,90,90,,,,
2/25/2020 15:52,52.3,52.3,90,90,,,,
2/25/2020 15:52,52.3,52.3,90,90,,,,
2/25/2020 15:53,52.3,52.2,90,90,,,,
